,Vehicle ID,ZIP Code,VIN Prefix,Vehicle Name,Technology
373,WA-044-129159131,98027,5YJSA1E2,Tesla Model S,BEV
374,WA-044-144387764,98003,1G1RH6E4,Chevrolet Volt,PHEV
375,WA-044-477952086,98052,5YJ3E1EB,Tesla Model 3,BEV
376,WA-044-134946752,98258,1G1RD6S5,Chevrolet Volt,PHEV
377,WA-044-150715316,98117,WVWPP7AU,Volkswagen e-Golf,BEV
378,WA-044-141762673,98682,5YJYGDEE,Tesla Model Y,BEV
379,WA-044-144766401,98422,WA1F2AFY,Audi Q5 Plug In,PHEV
380,WA-044-134297404,98059,1N4AZ0CP,Nissan Leaf,BEV
381,WA-044-132893673,98366,1G1FY6S0,Chevrolet Bolt EV,BEV
382,WA-044-144798839,98312,3FMTK3SU,Ford Mustang Mach-E,BEV
383,WA-044-185913346,98584,5YJSA1E2,Tesla Model S,BEV
384,WA-044-130262170,98177,1G1FX6S0,Chevrolet Bolt EV,BEV
385,WA-044-113499711,98115,1N4AZ0CP,Nissan Leaf,BEV
386,WA-044-281279883,98109,5YJ3E1EA,Tesla Model 3,BEV
387,WA-044-105516029,98110,1N4AZ0CP,Nissan Leaf,BEV
388,WA-044-124855734,98056,3C3CFFGE,Fiat 500e,BEV
389,WA-044-327584400,98144,WAUTPBFF,Audi A3 Plug In,PHEV
390,WA-044-119157545,98052,1N4AZ0CP,Nissan Leaf,BEV
391,WA-044-208151079,98466,1N4AZ0CP,Nissan Leaf,BEV
392,WA-044-101390768,98116,WVWKP7AU,Volkswagen e-Golf,BEV
393,WA-044-114472277,98272,KMHC75LD,Hyundai Ioniq Plug In,PHEV
394,WA-044-177219857,98837,3FA6P0SU,Ford Fusion Energi,PHEV
395,WA-044-167087763,98103,5YJYGDED,Tesla Model Y,BEV
396,WA-044-103920757,98391,5YJ3E1EB,Tesla Model 3,BEV
397,WA-044-131179303,98273,1G1RB6E4,Chevrolet Volt,PHEV
398,WA-044-196617186,98011,2C4RC1N7,Chrysler Pacifica,PHEV
399,WA-044-125590888,98801,3C3CFFGE,Fiat 500e,BEV
400,WA-044-120200041,98033,1G1RD6E4,Chevrolet Volt,PHEV
401,WA-044-262154147,98270,3FA6P0PU,Ford Fusion Energi,PHEV
402,WA-044-141034197,99338,5YJYGDEE,Tesla Model Y,BEV
403,WA-044-150936467,98030,5YJYGDEE,Tesla Model Y,BEV
404,WA-044-8536524,98270,KMHC75LD,Hyundai Ioniq Plug In,PHEV
405,WA-044-475019359,98275,5YJ3E1EB,Tesla Model 3,BEV
406,WA-044-104349955,98604,1FADP5CU,Ford C-Max Energi,PHEV
407,WA-044-150420637,98059,5YJ3E1EB,Tesla Model 3,BEV
408,WA-044-130980867,98520,1FADP3R4,Ford Focus EV,BEV
409,WA-044-100998173,98057,KNDCC3LG,Kia Niro EV,BEV
410,WA-044-133254677,98077,5YJSA1E2,Tesla Model S,BEV
411,WA-044-177591466,98360,3MW5P9J0,BMW 3-Series Plug in,PHEV
412,WA-044-185639660,98502,WVGTMPE2,Volkswagen ID.4,BEV
413,WA-044-104289314,98004,5YJYGDEF,Tesla Model Y,BEV
414,WA-044-125735438,98004,5YJ3E1EB,Tesla Model 3,BEV
415,WA-044-179552005,98077,5YJYGDEE,Tesla Model Y,BEV
416,WA-044-133637752,98103,1N4BZ0CP,Nissan Leaf,BEV
417,WA-044-8184137,98087,5YJ3E1EB,Tesla Model 3,BEV
418,WA-044-262325619,98383,5YJ3E1EA,Tesla Model 3,BEV
419,WA-044-110109135,98198,1N4AZ1CP,Nissan Leaf,BEV
420,WA-044-128877178,98115,5YJ3E1EB,Tesla Model 3,BEV
421,WA-044-150593012,98092,1G1FY6S0,Chevrolet Bolt EV,BEV
422,WA-044-125885455,98036,5YJYGDEE,Tesla Model Y,BEV
423,WA-044-167060162,98121,5UXTS1C0,BMW X3,PHEV
424,WA-044-185989702,98075,5YJ3E1EA,Tesla Model 3,BEV
425,WA-044-120548844,98837,WP0AD2A7,Porsche Panamera S E-Hybrid,PHEV
426,WA-044-138184749,98371,5YJXCBE2,Tesla Model X,BEV
427,WA-044-112790163,98199,5YJYGDEE,Tesla Model Y,BEV
428,WA-044-179522507,98034,5YJYGDEE,Tesla Model Y,BEV
429,WA-044-103905693,98052,5YJSA1E2,Tesla Model S,BEV
430,WA-044-161731706,98006,5YJ3E1EB,Tesla Model 3,BEV
431,WA-044-172662885,98072,YV4ED3UR,Volvo XC40 Recharge,BEV
432,WA-044-108887243,98133,2C4RC1H7,Chrysler Pacifica,PHEV
433,WA-044-172720957,98686,5YJ3E1EB,Tesla Model 3,BEV
434,WA-044-130080688,98271,5YJXCBE4,Tesla Model X,BEV
435,WA-044-141833975,98119,WA13AAGE,Audi e-tron Sportback,BEV
436,WA-044-169718986,98126,5YJYGDEE,Tesla Model Y,BEV
437,WA-044-348216501,98006,JHMZC5F1,Honda Clarity Plug In,PHEV
438,WA-044-476048198,98052,5YJ3E1EB,Tesla Model 3,BEV
439,WA-044-182145351,98065,5YJ3E1EB,Tesla Model 3,BEV
440,WA-044-473988385,98531,1G1RD6E4,Chevrolet Volt,PHEV
441,WA-044-289688549,98391,5YJSA1E2,Tesla Model S,BEV
442,WA-044-211797351,98107,5YJ3E1EA,Tesla Model 3,BEV
443,WA-044-266222890,98021,1N4AZ0CP,Nissan Leaf,BEV
444,WA-044-187745085,98221,5YJSA1E2,Tesla Model S,BEV
445,WA-044-259932123,98026,1G1RF6E4,Chevrolet Volt,PHEV
446,WA-044-476143139,98012,5YJ3E1EB,Tesla Model 3,BEV
447,WA-044-280145442,98115,5YJ3E1EA,Tesla Model 3,BEV
448,WA-044-251463726,98059,5YJSA1H2,Tesla Model S,BEV
449,WA-044-232814627,98040,WAUTPBFF,Audi A3 Plug In,PHEV
450,WA-044-164843647,98501,1G1FW6S0,Chevrolet Bolt EV,BEV
451,WA-044-477937225,98229,1G1FY6S0,Chevrolet Bolt EV,BEV
452,WA-044-290748118,98055,5YJ3E1EA,Tesla Model 3,BEV
453,WA-044-475352727,98110,5YJ3E1EB,Tesla Model 3,BEV
454,WA-044-325515599,98418,1N4AZ1CP,Nissan Leaf,BEV
455,WA-044-261379870,98027,5YJ3E1EB,Tesla Model 3,BEV
456,WA-044-289159839,98273,KNDJX3AE,Kia Soul EV,BEV
457,WA-044-185113449,98607,WBY1Z4C5,BMW i3 REx,PHEV
458,WA-044-165557654,98027,KNDJX3AE,Kia Soul EV,BEV
459,WA-044-335374588,98388,JHMZC5F3,Honda Clarity Plug In,PHEV
460,WA-044-475536652,98075,5YJSA1E2,Tesla Model S,BEV
461,WA-044-175067077,98125,1N4AZ0CP,Nissan Leaf,BEV
462,WA-044-206405419,98052,1N4BZ0CP,Nissan Leaf,BEV
463,WA-044-240018558,98360,1FADP5CU,Ford C-Max Energi,PHEV
464,WA-044-163868687,98264,1N4BZ0CP,Nissan Leaf,BEV
465,WA-044-259924255,98115,5YJ3E1EA,Tesla Model 3,BEV
466,WA-044-475528182,98053,1G1FW6S0,Chevrolet Bolt EV,BEV
467,WA-044-211165706,99156,1N4BZ0CP,Nissan Leaf,BEV
468,WA-044-157561400,98383,3FMTK1RM,Ford Mustang Mach-E,BEV
469,WA-044-2663797,98074,1N4BZ1CP,Nissan Leaf,BEV
470,WA-044-2917386,98133,WBY1Z2C5,BMW i3,BEV
471,WA-044-304502229,98006,5YJ3E1EA,Tesla Model 3,BEV
472,WA-044-225540591,98661,1G1RD6E4,Chevrolet Volt,PHEV
473,WA-044-180959481,98109,5YJ3E1EB,Tesla Model 3,BEV
474,WA-044-475264212,98273,5YJ3E1EA,Tesla Model 3,BEV
475,WA-044-196407648,98225,1N4BZ0CP,Nissan Leaf,BEV
476,WA-044-348856749,98516,WMEEJ9AA,Smart forTwo EV,BEV
477,WA-044-211474378,98516,JTDKN3DP,Toyota Prius Plug-in,PHEV
478,WA-044-212905045,98502,1N4AZ0CP,Nissan Leaf,BEV
479,WA-044-7919761,98030,3FA6P0PU,Ford Fusion Energi,PHEV
480,WA-044-347294692,98005,5YJSA1E2,Tesla Model S,BEV
481,WA-044-476962524,98136,1N4BZ1CP,Nissan Leaf,BEV
482,WA-044-475564498,98023,JTDKARFP,Toyota Prius Prime,PHEV
483,WA-044-476879483,98059,5YJXCBE2,Tesla Model X,BEV
484,WA-044-174822350,98110,WVWKR7AU,Volkswagen e-Golf,BEV
485,WA-044-157629160,98226,5YJYGDEE,Tesla Model Y,BEV
486,WA-044-290594230,98315,3FA6P0SU,Ford Fusion Energi,PHEV
487,WA-044-195754121,98604,WVWKP7AU,Volkswagen e-Golf,BEV
488,WA-044-336386550,98367,KL8CK6S0,Chevrolet Spark,BEV
489,WA-044-9960464,98034,1N4BZ1CP,Nissan Leaf,BEV
490,WA-044-154008802,98134,1N4BZ1BV,Nissan Leaf,BEV
491,WA-044-232788251,98501,KL8CK6S0,Chevrolet Spark,BEV
492,WA-044-204933067,98027,5YJXCBE2,Tesla Model X,BEV
493,WA-044-243999864,98402,1FADP5CU,Ford C-Max Energi,PHEV
494,WA-044-180501247,98059,3FMTK4SE,Ford Mustang Mach-E,BEV
495,WA-044-152533594,98026,5YJ3E1EA,Tesla Model 3,BEV
496,WA-044-474686250,98684,WAUUPBFF,Audi A3 Plug In,PHEV
497,WA-044-244632755,98020,5YJ3E1EB,Tesla Model 3,BEV
498,WA-044-147128838,98056,5YJYGAEE,Tesla Model Y,BEV
499,WA-044-256912841,98012,5YJ3E1EB,Tesla Model 3,BEV
500,WA-044-297206346,98032,1G1FY6S0,Chevrolet Bolt EV,BEV
501,WA-044-171697228,98501,1FADP5CU,Ford C-Max Energi,PHEV
502,WA-044-143857885,98107,5YJYGDEE,Tesla Model Y,BEV
503,WA-044-170720616,99019,5YJYGDEE,Tesla Model Y,BEV
504,WA-044-475172379,98019,1G1FZ6S0,Chevrolet Bolt EV,BEV
505,WA-044-217421886,98027,1N4AZ0CP,Nissan Leaf,BEV
506,WA-044-211688172,98034,KNDJX3AE,Kia Soul EV,BEV
507,WA-044-474921919,98006,5YJ3E1EB,Tesla Model 3,BEV
508,WA-044-476791983,98105,1N4AZ1CP,Nissan Leaf,BEV
509,WA-044-477837748,98908,5YJ3E1EB,Tesla Model 3,BEV
510,WA-044-157549416,98502,1C4JJXP6,Jeep Wrangler Plug In,PHEV
511,WA-044-475443167,98004,5YJSA1E2,Tesla Model S,BEV
512,WA-044-8870536,98008,2C4RC1L7,Chrysler Pacifica,PHEV
513,WA-044-196342065,98382,1N4AZ0CP,Nissan Leaf,BEV
514,WA-044-287943344,98118,5YJSA1E2,Tesla Model S,BEV
515,WA-044-266316207,98029,3FA6P0SU,Ford Fusion Energi,PHEV
516,WA-044-350343920,98332,2T3YL4DV,Toyota RAV4 EV,BEV
517,WA-044-188632776,98321,5YJSA1H2,Tesla Model S,BEV
518,WA-044-9108767,98422,1G1RC6S5,Chevrolet Volt,PHEV
519,WA-044-475411625,98245,1G1FW6S0,Chevrolet Bolt EV,BEV
520,WA-044-474871547,98005,5YJ3E1EB,Tesla Model 3,BEV
521,WA-044-225115180,98077,WBY1Z4C5,BMW i3 REx,PHEV
522,WA-044-302897017,98273,JTDKARFP,Toyota Prius Prime,PHEV
523,WA-044-2332109,98122,5YJSA1E2,Tesla Model S,BEV
524,WA-044-333135155,98229,5YJXCAE2,Tesla Model X,BEV
525,WA-044-240068713,98107,1N4AZ0CP,Nissan Leaf,BEV
526,WA-044-168440618,98006,5YJ3E1EA,Tesla Model 3,BEV
527,WA-044-151335530,98077,5YJ3E1EB,Tesla Model 3,BEV
528,WA-044-206955948,98023,5YJSA1H1,Tesla Model S,BEV
529,WA-044-348814560,98502,1G1FW6S0,Chevrolet Bolt EV,BEV
530,WA-044-252408138,98105,5YJ3E1EB,Tesla Model 3,BEV
531,WA-044-177918464,98531,LPSED3KA,Polestar 2,BEV
532,WA-044-5012206,98108,JHMZC5F1,Honda Clarity Plug In,PHEV
533,WA-044-290818622,98059,1N4AZ1CP,Nissan Leaf,BEV
534,WA-044-476094671,98125,KNDJX3AE,Kia Soul EV,BEV
535,WA-044-157687610,99360,5YJYGAEE,Tesla Model Y,BEV
536,WA-044-314383842,98109,5YJSA1E2,Tesla Model S,BEV
537,WA-044-238439799,98023,JTDKARFP,Toyota Prius Prime,PHEV
538,WA-044-476065614,98021,1N4AZ1CP,Nissan Leaf,BEV
539,WA-044-478611766,98034,WVWKR7AU,Volkswagen e-Golf,BEV
540,WA-044-252907959,98074,5YJSA1E2,Tesla Model S,BEV
541,WA-044-292727844,98006,5YJ3E1EA,Tesla Model 3,BEV
542,WA-044-4666658,99352,WBY7Z4C5,BMW i3,BEV
543,WA-044-311839405,98366,WMEEJ9AA,Smart forTwo EV,BEV
544,WA-044-8025853,98029,KNAGV4LD,Kia Optima Plug In,PHEV
545,WA-044-196095217,98008,1N4AZ0CP,Nissan Leaf,BEV
546,WA-044-4903202,98270,5YJ3E1EA,Tesla Model 3,BEV
547,WA-044-348919266,98011,JHMZC5F3,Honda Clarity Plug In,PHEV
548,WA-044-311908201,98569,1G1FZ6S0,Chevrolet Bolt EV,BEV
549,WA-044-154118030,98168,WBY7Z4C5,BMW i3,BEV
550,WA-044-220098091,99205,1N4AZ0CP,Nissan Leaf,BEV
551,WA-044-239536041,98168,1N4BZ1CP,Nissan Leaf,BEV
552,WA-044-2124132,98037,1G1FZ6S0,Chevrolet Bolt EV,BEV
553,WA-044-182272863,98102,1G1RD6S5,Chevrolet Volt,PHEV
554,WA-044-8974689,98021,WA1VABGE,Audi e-tron,BEV
555,WA-044-476913601,98040,5YJ3E1EB,Tesla Model 3,BEV
556,WA-044-266229183,98052,JTDKARFP,Toyota Prius Prime,PHEV
557,WA-044-476611117,98102,5YJ3E1EB,Tesla Model 3,BEV
558,WA-044-250883447,98368,1N4AZ0CP,Nissan Leaf,BEV
559,WA-044-211628287,98203,1FADP5EU,Ford C-Max Energi,PHEV
560,WA-044-8099241,98006,5YJ3E1EB,Tesla Model 3,BEV
561,WA-044-179887564,98284,1C4JJXR6,Jeep Wrangler Plug In,PHEV
562,WA-044-2268402,98074,5YJ3E1EC,Tesla Model 3,BEV
563,WA-044-346740446,98028,1FADP5CU,Ford C-Max Energi,PHEV
564,WA-044-334828014,98034,1G1RA6S5,Chevrolet Volt,PHEV
565,WA-044-476823931,98029,5YJ3E1EB,Tesla Model 3,BEV
566,WA-044-279030461,98402,JN1AZ0CP,Nissan Leaf,BEV
567,WA-044-187746933,98250,5YJ3E1EA,Tesla Model 3,BEV
568,WA-044-347602748,98133,5YJ3E1EA,Tesla Model 3,BEV
569,WA-044-151395933,98672,1N4AZ0CP,Nissan Leaf,BEV
570,WA-044-8050381,98407,JTDKARFP,Toyota Prius Prime,PHEV
571,WA-044-9166664,98052,5YJ3E1EB,Tesla Model 3,BEV
572,WA-044-238204095,98264,1G1RB6S5,Chevrolet Volt,PHEV
573,WA-044-476940264,98501,3C3CFFGE,Fiat 500e,BEV
574,WA-044-9540338,98028,1N4AZ0CP,Nissan Leaf,BEV
575,WA-044-184921159,98052,5YJSA1H2,Tesla Model S,BEV
576,WA-044-1876787,98004,5YJ3E1EB,Tesla Model 3,BEV
577,WA-044-211715248,98077,1N4AZ0CP,Nissan Leaf,BEV
578,WA-044-250854334,98007,JTDKN3DP,Toyota Prius Plug-in,PHEV
579,WA-044-286941735,98802,5YJXCBE4,Tesla Model X,BEV
580,WA-044-171141505,98367,5YJ3E1EA,Tesla Model 3,BEV
581,WA-044-333113427,99337,5YJSA1E2,Tesla Model S,BEV
582,WA-044-278841230,98607,5YJ3E1EA,Tesla Model 3,BEV
583,WA-044-474792804,98033,5YJXCBE2,Tesla Model X,BEV
584,WA-044-151281707,98245,1G1FZ6S0,Chevrolet Bolt EV,BEV
585,WA-044-237409777,98117,1N4AZ0CP,Nissan Leaf,BEV
586,WA-044-157532658,98002,5YJYGAEE,Tesla Model Y,BEV
587,WA-044-9286294,98368,1N4BZ0CP,Nissan Leaf,BEV
588,WA-044-8809335,98052,5YJ3E1EA,Tesla Model 3,BEV
589,WA-044-211362658,98166,WBY1Z8C3,BMW i3 REx,PHEV
590,WA-044-170966498,98110,WDC0G5EB,Mercedes GLC 350e Hybrid,PHEV
591,WA-044-175276174,98275,5YJ3E1EA,Tesla Model 3,BEV
592,WA-044-302982025,98199,5UXKT0C3,BMW X5,PHEV
593,WA-044-181093181,98074,WBY1Z4C5,BMW i3 REx,PHEV
594,WA-044-348758238,98258,5YJSA1H1,Tesla Model S,BEV
595,WA-044-167582544,98664,1N4AZ0CP,Nissan Leaf,BEV
596,WA-044-226138272,98136,5YJSA1H2,Tesla Model S,BEV
597,WA-044-247557502,98052,1G1RB6S5,Chevrolet Volt,PHEV
598,WA-044-304301056,98116,WVWKP7AU,Volkswagen e-Golf,BEV
599,WA-044-239820969,98004,5YJ3E1EB,Tesla Model 3,BEV
600,WA-044-174893085,98026,1N4AZ0CP,Nissan Leaf,BEV
601,WA-044-469076639,98382,1G1RC6S5,Chevrolet Volt,PHEV
602,WA-044-225735674,98058,1N4BZ0CP,Nissan Leaf,BEV
603,WA-044-333399027,99223,5YJ3E1EA,Tesla Model 3,BEV
604,WA-044-474771797,98409,5YJ3E1EA,Tesla Model 3,BEV
605,WA-044-474828378,98501,5YJ3E1EB,Tesla Model 3,BEV
606,WA-044-347790061,99161,5YJSA1E2,Tesla Model S,BEV
607,WA-044-4877211,98370,1G1FZ6S0,Chevrolet Bolt EV,BEV
608,WA-044-154096155,98346,YV4ED3UR,Volvo XC40 Recharge,BEV
609,WA-044-312976072,98052,5YJXCAE2,Tesla Model X,BEV
610,WA-044-337235167,98101,5YJSA1E4,Tesla Model S,BEV
611,WA-044-179805209,98421,5YJSA1E6,Tesla Model S,BEV
612,WA-044-476173057,98053,5YJ3E1EB,Tesla Model 3,BEV
613,WA-044-260705266,98125,JN1AZ0CP,Nissan Leaf,BEV
614,WA-044-157704690,98546,3FMTK3R7,Ford Mustang Mach-E,BEV
615,WA-044-157511672,98661,JTDKAMFP,Toyota Prius Prime,PHEV
616,WA-044-184880797,98603,5YJ3E1EA,Tesla Model 3,BEV
617,WA-044-182295263,98040,JHMZC5F3,Honda Clarity Plug In,PHEV
618,WA-044-268512702,98102,1G1FZ6S0,Chevrolet Bolt EV,BEV
619,WA-044-9318361,98103,1G1RA6S5,Chevrolet Volt,PHEV
620,WA-044-346748678,98221,JTDKN3DP,Toyota Prius Plug-in,PHEV
621,WA-044-9401073,98072,5YJSA1E2,Tesla Model S,BEV
622,WA-044-8925535,98445,3FA6P0PU,Ford Fusion Energi,PHEV
623,WA-044-171151662,98579,5YJSA1E2,Tesla Model S,BEV
624,WA-044-9006945,98203,1G6RL1E4,Cadillac ELR,PHEV
625,WA-044-477882275,98335,5YJ3E1EB,Tesla Model 3,BEV
626,WA-044-476081371,98075,5YJ3E1EB,Tesla Model 3,BEV
627,WA-044-475282573,98052,1G1RB6S5,Chevrolet Volt,PHEV
628,WA-044-225803378,98072,5YJXCBE2,Tesla Model X,BEV
629,WA-044-7950477,98112,WBY1Z8C3,BMW i3 REx,PHEV
630,WA-044-473946644,98058,5YJ3E1EB,Tesla Model 3,BEV
631,WA-044-7925529,98052,5YJ3E1EB,Tesla Model 3,BEV
632,WA-044-474036790,98382,KNDCC3LD,Kia Niro Plug In,PHEV
633,WA-044-476907693,99016,3FA6P0SU,Ford Fusion Energi,PHEV
634,WA-044-2243923,98032,5YJ3E1EB,Tesla Model 3,BEV
635,WA-044-334409911,98682,WBY1Z2C5,BMW i3,BEV
636,WA-044-251112921,98270,1FADP5CU,Ford C-Max Energi,PHEV
637,WA-044-2244119,98188,1FADP5CU,Ford C-Max Energi,PHEV
638,WA-044-225194791,98506,5YJSA1E1,Tesla Model S,BEV
639,WA-044-195589817,98418,1G1FZ6S0,Chevrolet Bolt EV,BEV
640,WA-044-151392825,98012,WA1E2AFY,Audi Q5 Plug In,PHEV
641,WA-044-260602982,98116,5YJ3E1EB,Tesla Model 3,BEV
642,WA-044-1880490,98532,5YJ3E1EB,Tesla Model 3,BEV
643,WA-044-8036269,98250,JHMZC5F1,Honda Clarity Plug In,PHEV
644,WA-044-187440816,98005,5YJSA1H1,Tesla Model S,BEV
645,WA-044-188025022,98072,1N4AZ0CP,Nissan Leaf,BEV
646,WA-044-151229074,98038,3FMTK3SU,Ford Mustang Mach-E,BEV
647,WA-044-196457474,98011,5YJXCBE2,Tesla Model X,BEV
648,WA-044-151378818,98382,1FADP5EU,Ford C-Max Energi,PHEV
649,WA-044-476724328,98236,5YJ3E1EA,Tesla Model 3,BEV
650,WA-044-154191929,98029,5YJYGDEE,Tesla Model Y,BEV
651,WA-044-314737860,98028,5YJSA1E2,Tesla Model S,BEV
652,WA-044-261163094,98119,5YJ3E1EB,Tesla Model 3,BEV
653,WA-044-199305298,98117,1N4BZ0CP,Nissan Leaf,BEV
654,WA-044-236845339,98056,WDDUG6DB,Mercedes S550e,PHEV
655,WA-044-211580799,98501,JTDKARFP,Toyota Prius Prime,PHEV
656,WA-044-4735202,98033,5YJ3E1EA,Tesla Model 3,BEV
657,WA-044-132704533,98022,5YJSA1E2,Tesla Model S,BEV
658,WA-044-186328705,98087,3FA6P0SU,Ford Fusion Energi,PHEV
659,WA-044-180729615,98034,5YJ3E1EA,Tesla Model 3,BEV
660,WA-044-298828463,98502,5YJ3E1EA,Tesla Model 3,BEV
661,WA-044-475143784,98177,5YJ3E1EB,Tesla Model 3,BEV
662,WA-044-123782823,98239,3C3CFFGE,Fiat 500e,BEV
663,WA-044-169303305,98077,1N4AZ0CP,Nissan Leaf,BEV
664,WA-044-230249414,98053,KNDJP3AE,Kia Soul EV,BEV
665,WA-044-333209859,98115,1N4AZ1CP,Nissan Leaf,BEV
666,WA-044-4923362,98008,5YJ3E1EA,Tesla Model 3,BEV
667,WA-044-9704628,98121,5YJ3E1EB,Tesla Model 3,BEV
668,WA-044-290950789,98056,5YJ3E1EA,Tesla Model 3,BEV
669,WA-044-179785469,98683,5YJYGDEF,Tesla Model Y,BEV
670,WA-044-9571509,92193,5YJ3E1EA,Tesla Model 3,BEV
671,WA-044-233512177,98503,KNDJP3AE,Kia Soul EV,BEV
672,WA-044-247007260,98012,2C4RC1N7,Chrysler Pacifica,PHEV
673,WA-044-476826248,98604,KNDCD3LD,Kia Niro Plug In,PHEV
674,WA-044-188559976,98512,5YJSA1DG,Tesla Model S,BEV
675,WA-044-179956360,98685,5YJXCAE4,Tesla Model X,BEV
676,WA-044-303690411,98052,5YJXCAE2,Tesla Model X,BEV
677,WA-044-154146793,98028,KNDCE3LG,Kia Niro EV,BEV
678,WA-044-187926854,98110,1G1RB6E4,Chevrolet Volt,PHEV
679,WA-044-232497345,98026,JTDKN3DP,Toyota Prius Plug-in,PHEV
680,WA-044-302618802,98104,JN1AZ0CP,Nissan Leaf,BEV
681,WA-044-238233089,98597,5YJ3E1EB,Tesla Model 3,BEV
682,WA-044-246344332,98520,3C3CFFGE,Fiat 500e,BEV
683,WA-044-219697278,98110,5YJ3E1EA,Tesla Model 3,BEV
684,WA-044-246028296,98290,3FA6P0PU,Ford Fusion Energi,PHEV
685,WA-044-154179672,98563,1G1RC6S5,Chevrolet Volt,PHEV
686,WA-044-182150335,98052,5YJ3E1EB,Tesla Model 3,BEV
687,WA-044-477702627,98028,2C4RC1H7,Chrysler Pacifica,PHEV
688,WA-044-325652071,98409,JA4J24A5,Mitsubishi Outlander Plug In,PHEV
689,WA-044-254345990,98008,1N4AZ0CP,Nissan Leaf,BEV
690,WA-044-9498261,99403,1N4AZ0CP,Nissan Leaf,BEV
691,WA-044-304458325,98516,1G1RA6S5,Chevrolet Volt,PHEV
692,WA-044-199384790,98178,KNDCM3LD,Kia Niro Plug In,PHEV
693,WA-044-4855462,98008,KNDCE3LG,Kia Niro EV,BEV
694,WA-044-177911590,98012,5YJYGDEE,Tesla Model Y,BEV
695,WA-044-477923491,98584,5YJ3E1EB,Tesla Model 3,BEV
696,WA-044-9264454,98155,1N4AZ0CP,Nissan Leaf,BEV
697,WA-044-476537330,98053,5YJXCDE2,Tesla Model X,BEV
698,WA-044-183246360,98006,1G1RC6S5,Chevrolet Volt,PHEV
699,WA-044-177802691,98006,5YJ3E1EB,Tesla Model 3,BEV
700,WA-044-322801139,99212,1N4AZ1CP,Nissan Leaf,BEV
701,WA-044-137302028,98109,5YJYGDEE,Tesla Model Y,BEV
702,WA-044-474734928,98052,5YJ3E1EA,Tesla Model 3,BEV
703,WA-044-4165773,98059,WBY1Z8C5,BMW i3 REx,PHEV
704,WA-044-478398140,98663,5YJ3E1EA,Tesla Model 3,BEV
705,WA-044-137151969,98177,5YJYGDEE,Tesla Model Y,BEV
706,WA-044-176199740,98031,JTDKARFP,Toyota Prius Prime,PHEV
707,WA-044-167286787,98258,WVGRMPE2,Volkswagen ID.4,BEV
708,WA-044-156373647,98133,1N4AZ0CP,Nissan Leaf,BEV
709,WA-044-298571640,98053,5YJ3E1EB,Tesla Model 3,BEV
710,WA-044-284266699,98685,5YJ3E1EA,Tesla Model 3,BEV
711,WA-044-476682384,98034,2C4RC1N7,Chrysler Pacifica,PHEV
712,WA-044-313574663,98333,5YJ3E1EA,Tesla Model 3,BEV
713,WA-044-157737576,98272,KNDCC3LG,Kia Niro EV,BEV
714,WA-044-151327627,98337,KNDCC3LG,Kia Niro EV,BEV
715,WA-044-4815898,98040,5YJ3E1EA,Tesla Model 3,BEV
716,WA-044-199231294,98683,KNDCM3LD,Kia Niro Plug In,PHEV
717,WA-044-154071151,98118,YV4ED3UR,Volvo XC40 Recharge,BEV
718,WA-044-177882358,98310,JN1AZ0CP,Nissan Leaf,BEV
719,WA-044-206296408,98070,1N4AZ0CP,Nissan Leaf,BEV
720,WA-044-200282771,98168,1FADP3R4,Ford Focus EV,BEV
721,WA-044-171023436,98106,1G1FZ6S0,Chevrolet Bolt EUV,BEV
722,WA-044-179823878,98012,1N4BZ0CP,Nissan Leaf,BEV
723,WA-044-233466943,98226,1N4BZ0CP,Nissan Leaf,BEV
724,WA-044-184673765,99208,JN1AZ0CP,Nissan Leaf,BEV
725,WA-044-333302686,98146,5YJXCBE2,Tesla Model X,BEV
726,WA-044-2893628,98225,5YJ3E1EA,Tesla Model 3,BEV
727,WA-044-270537242,98374,JHMZC5F3,Honda Clarity Plug In,PHEV
728,WA-044-174896067,98059,5UXKT0C5,BMW X5,PHEV
729,WA-044-475263407,98122,5YJ3E1EA,Tesla Model 3,BEV
730,WA-044-247282486,98221,1N4AZ0CP,Nissan Leaf,BEV
731,WA-044-348636508,98225,1G1RC6S5,Chevrolet Volt,PHEV
732,WA-044-266733526,98290,1G1FZ6S0,Chevrolet Bolt EV,BEV
733,WA-044-223868305,98168,3FA6P0SU,Ford Fusion Energi,PHEV
734,WA-044-174440150,98671,1N4AZ0CP,Nissan Leaf,BEV
735,WA-044-179829905,98038,YV4ED3UR,Volvo XC40 Recharge,BEV
736,WA-044-188553032,98119,5YJSA1H1,Tesla Model S,BEV
737,WA-044-245077157,98012,5YJ3E1EA,Tesla Model 3,BEV
738,WA-044-275912199,98208,3FA6P0PU,Ford Fusion Energi,PHEV
739,WA-044-150033089,98363,5YJYGDEE,Tesla Model Y,BEV
740,WA-044-243483894,98004,5YJSA1CG,Tesla Model S,BEV
741,WA-044-230233118,98052,KNDJX3AE,Kia Soul EV,BEV
742,WA-044-194852619,98118,1N4AZ0CP,Nissan Leaf,BEV
743,WA-044-166839732,98372,5YJSA1E6,Tesla Model S,BEV
744,WA-044-153847662,98665,1FADP5CU,Ford C-Max Energi,PHEV
745,WA-044-169097001,98109,5YJ3E1EA,Tesla Model 3,BEV
746,WA-044-139707837,98052,2C4RC1N7,Chrysler Pacifica,PHEV
