Vehicle ID,ZIP Code,Registration Valid Date,VIN Prefix,VIN Model Year,DMV ID,DMV ID Complete,DMV Snapshot,Registration Expiration Date,State Abbreviation,Geography,Vehicle Name,Technology
WA-044-144791503,99203,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-2074747,98070,20/12/2021,1N4BZ1CP,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-112706842,98110,20/12/2021,1FADP5CU,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford C-Max Energi,PHEV
WA-044-233736884,98501,20/12/2021,1G1FW6S0,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-181383044,98332,20/12/2021,1G1FZ6S0,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-109528429,98290,20/12/2021,3FA6P0PU,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford Fusion Energi,PHEV
WA-044-179481921,98290,20/12/2021,1G1FW6S0,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-156688276,98106,20/12/2021,1N4BZ0CP,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-109992088,98087,20/12/2021,5YJSA1DP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-185358785,98146,20/12/2021,1G1RB6E4,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-148525282,98028,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-185680428,98382,20/12/2021,JTMAB3FV,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota RAV4 Prime,PHEV
WA-044-141854205,98033,20/12/2021,JN1AZ0CP,B,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-478132602,98014,20/12/2021,5YJSA1E4,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-144855147,98848,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-112687494,98008,20/12/2021,WA1LAAGE,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Audi e-tron,BEV
WA-044-100281702,98837,20/12/2021,JTDKN3DP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Plug-in,PHEV
WA-044-104329872,99202,20/12/2021,KM8K23AG,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Hyundai Kona Electric,BEV
WA-044-172604113,98012,20/12/2021,5YJSA1E6,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-474936696,98004,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-138119173,98074,20/12/2021,5YJSA1E2,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-152737966,98607,20/12/2021,5YJSA1DP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-120427324,98502,20/12/2021,1G1FY6S0,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-100643938,98226,20/12/2021,WP0AD2A7,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Porsche Panamera S E-Hybrid,PHEV
WA-044-305758589,98532,20/12/2021,JTDKARFP,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Prime,PHEV
WA-044-114311641,98074,20/12/2021,5YJXCAE2,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-150476700,98662,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-124538634,98103,20/12/2021,5YJYGDEE,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-108231497,98053,20/12/2021,5YJXCBE2,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-185570724,98125,20/12/2021,JTMAB3FV,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota RAV4 Prime,PHEV
WA-044-474972270,98122,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-118132878,98027,20/12/2021,WA1VABGE,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Audi e-tron,BEV
WA-044-348230613,98272,20/12/2021,WBY1Z4C5,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW i3 REx,PHEV
WA-044-2253331,98837,20/12/2021,5YJ3E1EB,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-268875743,98296,20/12/2021,5YJXCAE2,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-2246982,98282,20/12/2021,5YJ3E1EA,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-267570922,98074,20/12/2021,JHMZC5F1,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Honda Clarity Plug In,PHEV
WA-044-187997589,98512,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-314445666,98273,20/12/2021,1G1FX6S0,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-4858486,98661,20/12/2021,WVWKP7AU,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Volkswagen e-Golf,BEV
WA-044-251360700,98136,20/12/2021,5YJ3E1EA,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-167958241,98155,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-1851020,98506,20/12/2021,JTDKARFP,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Prime,PHEV
WA-044-199374514,98391,20/12/2021,5YJXCBE2,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-168391702,98391,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-4806406,98404,20/12/2021,1G1RC6S5,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-246820892,99354,20/12/2021,1G1FX6S0,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-106051207,98607,20/12/2021,5YJXCDE2,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-128137187,98290,20/12/2021,1G1RB6E4,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-170177402,98074,20/12/2021,5YJSA1E1,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-109601292,98021,20/12/2021,5YJYGDEF,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-121389320,99208,20/12/2021,JN1AZ0CP,B,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-120513774,98374,20/12/2021,2C4RC1L7,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chrysler Pacifica,PHEV
WA-044-110300095,98026,20/12/2021,1N4AZ1CP,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-154038538,98229,20/12/2021,1G1FY6S0,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-171151305,98058,20/12/2021,5YJ3E1EA,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-270828169,98294,20/12/2021,1N4AZ1CP,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-260714534,98055,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-9395578,98103,20/12/2021,1N4AZ0CP,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-245656001,98037,20/12/2021,WBY1Z2C5,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW i3,BEV
WA-044-345935964,98012,20/12/2021,5YJ3E1EB,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-238072922,98391,20/12/2021,1N4BZ1CP,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-154124008,98056,20/12/2021,1G1RA6S5,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-236779035,98662,20/12/2021,5YJSA1E4,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-9797042,98006,20/12/2021,1N4BZ0CP,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-475512488,98282,20/12/2021,5YJSA1E2,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-238445777,98382,20/12/2021,1G1RA6S5,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-8041029,98671,20/12/2021,5YJ3E1EB,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-1849494,98075,20/12/2021,5YJ3E1EC,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-167876271,98118,20/12/2021,KNDJX3AE,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Kia Soul EV,BEV
WA-044-326630909,98321,20/12/2021,3C3CFFGE,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Fiat 500e,BEV
WA-044-335520468,98125,20/12/2021,2C4RC1H7,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chrysler Pacifica,PHEV
WA-044-3165858,98056,20/12/2021,WBY1Z4C5,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW i3 REx,PHEV
WA-044-185060781,98177,20/12/2021,5YJ3E1EB,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-174091326,98116,20/12/2021,WP0AE2A7,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Porsche Panamera S E-Hybrid,PHEV
WA-044-280801454,98851,20/12/2021,1G1RB6S5,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-252593162,98019,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-210611110,99362,20/12/2021,1FADP5CU,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford C-Max Energi,PHEV
WA-044-2072598,98103,20/12/2021,5YJ3E1EA,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-238635057,98155,20/12/2021,1N4AZ0CP,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-260721730,98115,20/12/2021,1N4BZ0CP,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-4967994,98103,20/12/2021,WDC0G5EB,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Mercedes GLC 350e Hybrid,PHEV
WA-044-348978934,98024,20/12/2021,KNDJX3AE,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Kia Soul EV,BEV
WA-044-8987023,98119,20/12/2021,1G1FZ6S0,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-219298026,98604,20/12/2021,3FA6P0PU,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford Fusion Energi,PHEV
WA-044-280293891,98021,20/12/2021,1N4AZ1CP,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-187771370,98077,20/12/2021,WBY1Z4C5,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW i3 REx,PHEV
WA-044-154054827,98671,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-476148697,98109,20/12/2021,5YJ3E1EB,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-251690099,98040,20/12/2021,5YJSA1CG,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-247372814,98074,20/12/2021,5YJXCBE2,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-4802766,99403,20/12/2021,5YJSA1E2,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-181239628,98250,20/12/2021,1N4AZ1BV,N,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-125233454,98001,20/12/2021,JTDKARFP,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Prime,PHEV
WA-044-118226951,98074,20/12/2021,5UXTS1C0,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW X3,PHEV
WA-044-172509739,98225,20/12/2021,KNDCC3LG,N,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Kia Niro EV,BEV
WA-044-125791592,98606,20/12/2021,1N4AZ1CP,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-476302865,98007,20/12/2021,1G1FZ6S0,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-144646365,98038,20/12/2021,WMEFJ9BA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Smart forTwo EV,BEV
WA-044-127831567,98040,20/12/2021,5YJXCBE4,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-167158799,98020,20/12/2021,3FMTK3SU,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford Mustang Mach-E,BEV
WA-044-161870292,98031,20/12/2021,5YJ3E1EA,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-476354329,98065,20/12/2021,5YJ3E1EA,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-172845585,98199,20/12/2021,3FMTK3SU,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford Mustang Mach-E,BEV
WA-044-261884857,98087,20/12/2021,JN1AZ0CP,C,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-478044206,98136,20/12/2021,WBY8P6C5,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW i3,BEV
WA-044-172623230,98119,20/12/2021,1N4BZ0CP,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-106137699,98394,20/12/2021,JA4J24A5,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Mitsubishi Outlander Plug In,PHEV
WA-044-3765555,98012,20/12/2021,5YJSA1E2,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-100559266,98029,20/12/2021,5YJ3E1EB,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-100854883,98105,20/12/2021,1N4BZ1CP,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-109116017,99352,20/12/2021,5YJ3E1EC,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-148519682,98027,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-181252067,98362,20/12/2021,1G1RB6E4,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-124716882,98010,20/12/2021,5YJ3E1EB,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-121208531,98199,20/12/2021,1N4BZ0CP,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-128852426,98102,20/12/2021,5YJ3E1EB,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-144152620,98027,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-104699423,98109,20/12/2021,1N4BZ0CP,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-327047857,98685,20/12/2021,5YJ3E1EB,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-109677886,98662,20/12/2021,JHMZC5F3,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Honda Clarity Plug In,PHEV
WA-044-132924403,99337,20/12/2021,1G1RB6S5,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-475052406,98026,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-109693475,98144,20/12/2021,KMHC75LH,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Hyundai Ioniq EV,BEV
WA-044-478138202,98685,20/12/2021,2C4RC1L7,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chrysler Pacifica,PHEV
WA-044-101031682,98433,20/12/2021,1N4AZ0CP,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-179345442,98125,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-8467847,98683,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-148569522,98102,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-109230418,98103,20/12/2021,1FAHP3R4,C,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford Focus EV,BEV
WA-044-172798951,98053,20/12/2021,1N4BZ1DV,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-1973051,98020,20/12/2021,5YJ3E1EB,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-129813379,98026,20/12/2021,YV4BC0PL,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Volvo XC90 Plug In,PHEV
WA-044-208485784,98370,20/12/2021,WBY1Z8C3,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,BMW i3 REx,PHEV
WA-044-148542040,98433,20/12/2021,2C4RC1L7,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chrysler Pacifica,PHEV
WA-044-176586854,98053,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-181106383,99004,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-131236689,98102,20/12/2021,JF2GTDNC,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Subaru Crosstrek Hybrid,PHEV
WA-044-105414753,98059,20/12/2021,5YJ3E1EA,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-106059621,98011,20/12/2021,5YJ3E1EB,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-135085219,98033,20/12/2021,5YJSA1E2,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-263687966,98033,20/12/2021,5YJXCBE4,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-3540939,98040,20/12/2021,5YJ3E1EA,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-152677619,98926,20/12/2021,JTMAB3FV,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota RAV4 Prime,PHEV
WA-044-133442480,98506,20/12/2021,WMEEJ9AA,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Smart forTwo EV,BEV
WA-044-104579520,98671,20/12/2021,5YJ3E1EA,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-101659757,98391,20/12/2021,1N4AZ0CP,E,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-104032113,98065,20/12/2021,5YJXCBE2,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-109880270,98033,20/12/2021,5YJYGDEF,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-185949907,98011,20/12/2021,JTMAB3FV,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota RAV4 Prime,PHEV
WA-044-170385561,98003,20/12/2021,5YJ3E1EB,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-150788277,98122,20/12/2021,5YJSA1DP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-107849724,98662,20/12/2021,5YJSA1CN,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model S,BEV
WA-044-133848662,98826,20/12/2021,1G1FX6S0,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-172529101,99203,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-125805291,98682,20/12/2021,JTDKN3DP,F,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Toyota Prius Plug-in,PHEV
WA-044-196784262,98117,20/12/2021,3FA6P0PU,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Ford Fusion Energi,PHEV
WA-044-104179330,98052,20/12/2021,5YJYGDEF,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-172422428,98117,20/12/2021,KM8K33AG,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Hyundai Kona Electric,BEV
WA-044-124321935,98225,20/12/2021,1N4BZ0CP,H,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-148496568,98942,20/12/2021,5YJYGDEE,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model Y,BEV
WA-044-103756894,98036,20/12/2021,1N4AZ0CP,D,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Nissan Leaf,BEV
WA-044-108314405,98312,20/12/2021,1G1RA6E4,C,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Volt,PHEV
WA-044-152766799,98177,20/12/2021,2C4RC1N7,J,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chrysler Pacifica,PHEV
WA-044-144603049,98105,20/12/2021,KM8K53AG,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Hyundai Kona Electric,BEV
WA-044-167150574,98686,20/12/2021,1G1FZ6S0,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Chevrolet Bolt EV,BEV
WA-044-103461718,98033,20/12/2021,5YJ3E1EA,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-128695556,98087,20/12/2021,5YJ3E1EA,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-110258046,98033,20/12/2021,5YJXCBE2,G,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model X,BEV
WA-044-8147065,98230,20/12/2021,WA1LABGE,K,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Audi e-tron,BEV
WA-044-3624155,98366,20/12/2021,5YJ3E1EA,L,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
WA-044-140168388,98671,20/12/2021,5YJ3E1EA,M,44,WA44,WA DMV Direct (12/20/2021),NULL,WA,ZIP Code,Tesla Model 3,BEV
